family_id	family_name	root	leaf	entrez_gene_id	gene_symbol
846	Small nucleolar RNAs, H/ACA box	0	1	677826	SNORA3B
846	Small nucleolar RNAs, H/ACA box	0	1	677827	SNORA46
846	Small nucleolar RNAs, H/ACA box	0	1	677828	SNORA47
846	Small nucleolar RNAs, H/ACA box	0	1	677829	SNORA49
846	Small nucleolar RNAs, H/ACA box	0	1	677830	SNORA50A
846	Small nucleolar RNAs, H/ACA box	0	1	677831	SNORA51
846	Small nucleolar RNAs, H/ACA box	0	1	677832	SNORA53
846	Small nucleolar RNAs, H/ACA box	0	1	677833	SNORA54
846	Small nucleolar RNAs, H/ACA box	0	1	677834	SNORA55
846	Small nucleolar RNAs, H/ACA box	0	1	677835	SNORA56
846	Small nucleolar RNAs, H/ACA box	0	1	677836	SNORA58
846	Small nucleolar RNAs, H/ACA box	0	1	677837	SNORA60
846	Small nucleolar RNAs, H/ACA box	0	1	677838	SNORA61
846	Small nucleolar RNAs, H/ACA box	0	1	677839	SNORA71C
846	Small nucleolar RNAs, H/ACA box	0	1	677840	SNORA71D
846	Small nucleolar RNAs, H/ACA box	0	1	677841	SNORA74B
846	Small nucleolar RNAs, H/ACA box	0	1	677842	SNORA50C
846	Small nucleolar RNAs, H/ACA box	0	1	677843	SNORA77
846	Small nucleolar RNAs, H/ACA box	0	1	677844	SNORA78
846	Small nucleolar RNAs, H/ACA box	0	1	677845	SNORA79
846	Small nucleolar RNAs, H/ACA box	0	1	677846	SNORA80A
846	Small nucleolar RNAs, H/ACA box	0	1	677847	SNORA81
846	Small nucleolar RNAs, H/ACA box	0	1	677882	SNORA59B
846	Small nucleolar RNAs, H/ACA box	0	1	677885	SNORA59A
846	Small nucleolar RNAs, H/ACA box	0	1	684959	SNORA25
846	Small nucleolar RNAs, H/ACA box	0	1	692063	SNORA32
846	Small nucleolar RNAs, H/ACA box	0	1	692073	SNORA16A
846	Small nucleolar RNAs, H/ACA box	0	1	692157	SNORA16B
846	Small nucleolar RNAs, H/ACA box	0	1	692158	SNORA57
846	Small nucleolar RNAs, H/ACA box	0	1	100124534	SNORA84
846	Small nucleolar RNAs, H/ACA box	0	1	100124535	SNORA36C
846	Small nucleolar RNAs, H/ACA box	0	1	100124536	SNORA38B
846	Small nucleolar RNAs, H/ACA box	0	1	100124537	SNORA70B
846	Small nucleolar RNAs, H/ACA box	0	1	100124538	SNORA70C
846	Small nucleolar RNAs, H/ACA box	0	1	100124539	SNORA11B
846	Small nucleolar RNAs, H/ACA box	0	1	100124540	SNORA11C
846	Small nucleolar RNAs, H/ACA box	0	1	100124541	SNORA11D
846	Small nucleolar RNAs, H/ACA box	0	1	100302743	SNORA80B
846	Small nucleolar RNAs, H/ACA box	0	1	100337591	SNORA70F
846	Small nucleolar RNAs, H/ACA box	0	1	100379132	SNORA70G
846	Small nucleolar RNAs, H/ACA box	0	1	100379141	SNORA70D
846	Small nucleolar RNAs, H/ACA box	0	1	100379250	SNORA70E
846	Small nucleolar RNAs, H/ACA box	0	1	101340250	SNORA11E
846	Small nucleolar RNAs, H/ACA box	0	1	106633814	SNORA86
846	Small nucleolar RNAs, H/ACA box	0	1	106635520	SNORA87
846	Small nucleolar RNAs, H/ACA box	0	1	106635521	SNORA88
846	Small nucleolar RNAs, H/ACA box	0	1	106635522	SNORA89
846	Small nucleolar RNAs, H/ACA box	0	1	106635523	SNORA90
846	Small nucleolar RNAs, H/ACA box	0	1	106635524	SNORA91
846	Small nucleolar RNAs, H/ACA box	0	1	106635525	SNORA92
846	Small nucleolar RNAs, H/ACA box	0	1	106635526	SNORA93
846	Small nucleolar RNAs, H/ACA box	0	1	106635528	SNORA94
846	Small nucleolar RNAs, H/ACA box	0	1	106635529	SNORA95
846	Small nucleolar RNAs, H/ACA box	0	1	106635530	SNORA98
846	Small nucleolar RNAs, H/ACA box	0	1	106635531	SNORA99
846	Small nucleolar RNAs, H/ACA box	0	1	106635532	SNORA100
846	Small nucleolar RNAs, H/ACA box	0	1	106635533	SNORA103
846	Small nucleolar RNAs, H/ACA box	0	1	106635534	SNORA104
846	Small nucleolar RNAs, H/ACA box	0	1	106635539	SNORA105A
846	Small nucleolar RNAs, H/ACA box	0	1	106635540	SNORA105B
846	Small nucleolar RNAs, H/ACA box	0	1	106635541	SNORA105C
846	Small nucleolar RNAs, H/ACA box	0	1	106635542	SNORA107
846	Small nucleolar RNAs, H/ACA box	0	1	106635543	SNORA108
846	Small nucleolar RNAs, H/ACA box	0	1	106635544	SNORA109
846	Small nucleolar RNAs, H/ACA box	0	1	106635545	SNORA110
846	Small nucleolar RNAs, H/ACA box	0	1	106635546	SNORA111
846	Small nucleolar RNAs, H/ACA box	0	1	107399301	SNORA101A
846	Small nucleolar RNAs, H/ACA box	0	1	107399303	SNORA101B
847	Small Cajal body-specific RNAs	0	1	619383	SCARNA9
847	Small Cajal body-specific RNAs	0	1	677679	SCARNA3
847	Small Cajal body-specific RNAs	0	1	677681	SCARNA20
847	Small Cajal body-specific RNAs	0	1	677763	SCARNA21
847	Small Cajal body-specific RNAs	0	1	677765	SCARNA18
847	Small Cajal body-specific RNAs	0	1	677766	SCARNA2
847	Small Cajal body-specific RNAs	0	1	677767	SCARNA7
847	Small Cajal body-specific RNAs	0	1	677768	SCARNA13
847	Small Cajal body-specific RNAs	0	1	677769	SCARNA17
847	Small Cajal body-specific RNAs	0	1	677770	SCARNA22
847	Small Cajal body-specific RNAs	0	1	677771	SCARNA4
847	Small Cajal body-specific RNAs	0	1	677772	SCARNA6
847	Small Cajal body-specific RNAs	0	1	677773	SCARNA23
847	Small Cajal body-specific RNAs	0	1	677774	SCARNA1
847	Small Cajal body-specific RNAs	0	1	677775	SCARNA5
847	Small Cajal body-specific RNAs	0	1	677776	SCARNA8
847	Small Cajal body-specific RNAs	0	1	677777	SCARNA12
847	Small Cajal body-specific RNAs	0	1	677778	SCARNA15
847	Small Cajal body-specific RNAs	0	1	677780	SCARNA11
847	Small Cajal body-specific RNAs	0	1	677781	SCARNA16
847	Small Cajal body-specific RNAs	0	1	692148	SCARNA10
847	Small Cajal body-specific RNAs	0	1	692149	SCARNA14
847	Small Cajal body-specific RNAs	0	1	100124533	SCARNA27
847	Small Cajal body-specific RNAs	0	1	100158262	SCARNA9L
847	Small Cajal body-specific RNAs	0	1	106633801	SCARNA28
847	Small Cajal body-specific RNAs	0	1	106633810	SCARNA26A
847	Small Cajal body-specific RNAs	0	1	106633816	SCARNA26B
848	Ribosomal RNAs	0	1	4549	MT-RNR1
848	Ribosomal RNAs	0	1	4550	MT-RNR2
848	Ribosomal RNAs	0	1	100008587	RNA5-8S5
848	Ribosomal RNAs	0	1	100008588	RNA18S5
848	Ribosomal RNAs	0	1	100008589	RNA28S5
848	Ribosomal RNAs	0	1	100169751	RNA5S1
848	Ribosomal RNAs	0	1	100169753	RNA5S2
848	Ribosomal RNAs	0	1	100169754	RNA5S3
848	Ribosomal RNAs	0	1	100169755	RNA5S4
848	Ribosomal RNAs	0	1	100169756	RNA5S5
848	Ribosomal RNAs	0	1	100169757	RNA5S6
848	Ribosomal RNAs	0	1	100169758	RNA5S7
848	Ribosomal RNAs	0	1	100169759	RNA5S8
848	Ribosomal RNAs	0	1	100169760	RNA5S9
848	Ribosomal RNAs	0	1	100169761	RNA5S10
848	Ribosomal RNAs	0	1	100169762	RNA5S11
848	Ribosomal RNAs	0	1	100169763	RNA5S12
848	Ribosomal RNAs	0	1	100169764	RNA5S13
848	Ribosomal RNAs	0	1	100169765	RNA5S14
848	Ribosomal RNAs	0	1	100169766	RNA5S15
848	Ribosomal RNAs	0	1	100169767	RNA5S16
848	Ribosomal RNAs	0	1	100169768	RNA5S17
848	Ribosomal RNAs	0	1	106631781	RNA18S4
848	Ribosomal RNAs	0	1	106631782	RNA18S3
848	Ribosomal RNAs	0	1	106632258	RNA18S2
848	Ribosomal RNAs	0	1	106632259	RNA18S1
848	Ribosomal RNAs	0	1	106632260	RNA5-8S4
848	Ribosomal RNAs	0	1	106632261	RNA5-8S3
848	Ribosomal RNAs	0	1	106632262	RNA5-8S2
848	Ribosomal RNAs	0	1	106632263	RNA5-8S1
848	Ribosomal RNAs	0	1	106632264	RNA28S4
848	Ribosomal RNAs	0	1	106632265	RNA28S3
848	Ribosomal RNAs	0	1	106632266	RNA28S2
848	Ribosomal RNAs	0	1	106632267	RNA28S1
849	Small nuclear RNAs	0	1	6060	RNU1-4
849	Small nuclear RNAs	0	1	6063	RNVU1-11
849	Small nuclear RNAs	0	1	6066	RNU2-1
849	Small nuclear RNAs	0	1	26824	RNU11
849	Small nuclear RNAs	0	1	26827	RNU6-1
849	Small nuclear RNAs	0	1	26828	RNU5F-1
849	Small nuclear RNAs	0	1	26829	RNU5E-1
849	Small nuclear RNAs	0	1	26830	RNU5D-1
849	Small nuclear RNAs	0	1	26831	RNU5A-1
849	Small nuclear RNAs	0	1	26832	RNU5B-1
849	Small nuclear RNAs	0	1	26834	RNU4-2
849	Small nuclear RNAs	0	1	26835	RNU4-1
849	Small nuclear RNAs	0	1	26863	RNVU1-18
849	Small nuclear RNAs	0	1	26864	RNVU1-7
849	Small nuclear RNAs	0	1	26869	RNU1-3
849	Small nuclear RNAs	0	1	26870	RNU1-2
849	Small nuclear RNAs	0	1	26871	RNU1-1
849	Small nuclear RNAs	0	1	125050	RN7SK
849	Small nuclear RNAs	0	1	267010	RNU12
849	Small nuclear RNAs	0	1	100126780	SNAR-G1
849	Small nuclear RNAs	0	1	100126781	SNAR-F
849	Small nuclear RNAs	0	1	100126798	SNAR-A1
849	Small nuclear RNAs	0	1	100126799	SNAR-A2
849	Small nuclear RNAs	0	1	100126800	SNAR-A12
849	Small nuclear RNAs	0	1	100147744	RNU7-1
849	Small nuclear RNAs	0	1	100151683	RNU4ATAC
849	Small nuclear RNAs	0	1	100151684	RNU6ATAC
849	Small nuclear RNAs	0	1	100169951	SNAR-A3
849	Small nuclear RNAs	0	1	100169952	SNAR-A5
849	Small nuclear RNAs	0	1	100169953	SNAR-A7
849	Small nuclear RNAs	0	1	100169954	SNAR-A11
849	Small nuclear RNAs	0	1	100169955	SNAR-A9
849	Small nuclear RNAs	0	1	100169956	SNAR-A4
849	Small nuclear RNAs	0	1	100169957	SNAR-A6
849	Small nuclear RNAs	0	1	100169958	SNAR-A8
849	Small nuclear RNAs	0	1	100169959	SNAR-A13
849	Small nuclear RNAs	0	1	100170216	SNAR-A10
849	Small nuclear RNAs	0	1	100170217	SNAR-B2
849	Small nuclear RNAs	0	1	100170218	SNAR-C2
849	Small nuclear RNAs	0	1	100170219	SNAR-C4
849	Small nuclear RNAs	0	1	100170220	SNAR-E
849	Small nuclear RNAs	0	1	100170221	SNAR-H
849	Small nuclear RNAs	0	1	100170222	SNAR-I
849	Small nuclear RNAs	0	1	100170223	SNAR-C5
849	Small nuclear RNAs	0	1	100170224	SNAR-B1
849	Small nuclear RNAs	0	1	100170225	SNAR-C1
849	Small nuclear RNAs	0	1	100170226	SNAR-C3
849	Small nuclear RNAs	0	1	100170227	SNAR-D
849	Small nuclear RNAs	0	1	100170228	SNAR-G2
849	Small nuclear RNAs	0	1	100191063	SNAR-A14
849	Small nuclear RNAs	0	1	101447996	RNVU1-8
849	Small nuclear RNAs	0	1	101954264	RNVU1-4
849	Small nuclear RNAs	0	1	101954266	RNVU1-14
849	Small nuclear RNAs	0	1	101954267	RNVU1-15
849	Small nuclear RNAs	0	1	101954268	RNVU1-20
849	Small nuclear RNAs	0	1	101954269	RNVU1-17
849	Small nuclear RNAs	0	1	101954271	RNU6-9
849	Small nuclear RNAs	0	1	101954272	RNVU1-3
849	Small nuclear RNAs	0	1	101954273	RNVU1-1
849	Small nuclear RNAs	0	1	101954275	RNU6-7
849	Small nuclear RNAs	0	1	101954276	RNVU1-6
849	Small nuclear RNAs	0	1	101954277	RNVU1-19
849	Small nuclear RNAs	0	1	101954278	RNU6-8
849	Small nuclear RNAs	0	1	103625684	RNU6-2
850	RNAs, 7SL, cytoplasmic	0	1	6029	RN7SL1
850	RNAs, 7SL, cytoplasmic	0	1	6030	RN7SL4P
850	RNAs, 7SL, cytoplasmic	0	1	6031	RN7SL5P
850	RNAs, 7SL, cytoplasmic	0	1	6032	RN7SL6P
850	RNAs, 7SL, cytoplasmic	0	1	6033	RN7SL7P
850	RNAs, 7SL, cytoplasmic	0	1	6034	RN7SL8P
850	RNAs, 7SL, cytoplasmic	0	1	378706	RN7SL2
850	RNAs, 7SL, cytoplasmic	0	1	378707	RN7SL3
850	RNAs, 7SL, cytoplasmic	0	1	106479229	RN7SL11P
850	RNAs, 7SL, cytoplasmic	0	1	106479230	RN7SL15P
850	RNAs, 7SL, cytoplasmic	0	1	106479231	RN7SL16P
850	RNAs, 7SL, cytoplasmic	0	1	106479232	RN7SL20P
850	RNAs, 7SL, cytoplasmic	0	1	106479233	RN7SL25P
850	RNAs, 7SL, cytoplasmic	0	1	106479234	RN7SL26P
850	RNAs, 7SL, cytoplasmic	0	1	106479235	RN7SL30P
850	RNAs, 7SL, cytoplasmic	0	1	106479236	RN7SL33P
850	RNAs, 7SL, cytoplasmic	0	1	106479237	RN7SL36P
850	RNAs, 7SL, cytoplasmic	0	1	106479238	RN7SL37P
850	RNAs, 7SL, cytoplasmic	0	1	106479239	RN7SL39P
850	RNAs, 7SL, cytoplasmic	0	1	106479240	RN7SL42P
850	RNAs, 7SL, cytoplasmic	0	1	106479241	RN7SL43P
850	RNAs, 7SL, cytoplasmic	0	1	106479242	RN7SL47P
850	RNAs, 7SL, cytoplasmic	0	1	106479243	RN7SL50P
850	RNAs, 7SL, cytoplasmic	0	1	106479244	RN7SL55P
850	RNAs, 7SL, cytoplasmic	0	1	106479245	RN7SL58P
850	RNAs, 7SL, cytoplasmic	0	1	106479246	RN7SL62P
850	RNAs, 7SL, cytoplasmic	0	1	106479247	RN7SL65P
850	RNAs, 7SL, cytoplasmic	0	1	106479248	RN7SL67P
850	RNAs, 7SL, cytoplasmic	0	1	106479249	RN7SL70P
850	RNAs, 7SL, cytoplasmic	0	1	106479250	RN7SL73P
850	RNAs, 7SL, cytoplasmic	0	1	106479251	RN7SL76P
850	RNAs, 7SL, cytoplasmic	0	1	106479252	RN7SL77P
850	RNAs, 7SL, cytoplasmic	0	1	106479253	RN7SL81P
850	RNAs, 7SL, cytoplasmic	0	1	106479254	RN7SL83P
850	RNAs, 7SL, cytoplasmic	0	1	106479255	RN7SL87P
850	RNAs, 7SL, cytoplasmic	0	1	106479256	RN7SL89P
850	RNAs, 7SL, cytoplasmic	0	1	106479257	RN7SL92P
850	RNAs, 7SL, cytoplasmic	0	1	106479258	RN7SL97P
850	RNAs, 7SL, cytoplasmic	0	1	106479259	RN7SL98P
850	RNAs, 7SL, cytoplasmic	0	1	106479260	RN7SL101P
850	RNAs, 7SL, cytoplasmic	0	1	106479261	RN7SL106P
850	RNAs, 7SL, cytoplasmic	0	1	106479262	RN7SL107P
850	RNAs, 7SL, cytoplasmic	0	1	106479263	RN7SL111P
850	RNAs, 7SL, cytoplasmic	0	1	106479264	RN7SL117P
850	RNAs, 7SL, cytoplasmic	0	1	106479265	RN7SL121P
850	RNAs, 7SL, cytoplasmic	0	1	106479266	RN7SL123P
850	RNAs, 7SL, cytoplasmic	0	1	106479267	RN7SL125P
850	RNAs, 7SL, cytoplasmic	0	1	106479268	RN7SL126P
850	RNAs, 7SL, cytoplasmic	0	1	106479269	RN7SL130P
850	RNAs, 7SL, cytoplasmic	0	1	106479270	RN7SL132P
850	RNAs, 7SL, cytoplasmic	0	1	106479271	RN7SL134P
850	RNAs, 7SL, cytoplasmic	0	1	106479272	RN7SL140P
850	RNAs, 7SL, cytoplasmic	0	1	106479273	RN7SL143P
850	RNAs, 7SL, cytoplasmic	0	1	106479274	RN7SL147P
850	RNAs, 7SL, cytoplasmic	0	1	106479275	RN7SL148P
850	RNAs, 7SL, cytoplasmic	0	1	106479276	RN7SL150P
850	RNAs, 7SL, cytoplasmic	0	1	106479277	RN7SL154P
850	RNAs, 7SL, cytoplasmic	0	1	106479278	RN7SL155P
850	RNAs, 7SL, cytoplasmic	0	1	106479279	RN7SL159P
850	RNAs, 7SL, cytoplasmic	0	1	106479280	RN7SL163P
850	RNAs, 7SL, cytoplasmic	0	1	106479281	RN7SL165P
850	RNAs, 7SL, cytoplasmic	0	1	106479282	RN7SL166P
850	RNAs, 7SL, cytoplasmic	0	1	106479283	RN7SL170P
850	RNAs, 7SL, cytoplasmic	0	1	106479284	RN7SL173P
850	RNAs, 7SL, cytoplasmic	0	1	106479285	RN7SL174P
850	RNAs, 7SL, cytoplasmic	0	1	106479286	RN7SL178P
850	RNAs, 7SL, cytoplasmic	0	1	106479287	RN7SL182P
850	RNAs, 7SL, cytoplasmic	0	1	106479288	RN7SL184P
850	RNAs, 7SL, cytoplasmic	0	1	106479289	RN7SL185P
850	RNAs, 7SL, cytoplasmic	0	1	106479290	RN7SL188P
850	RNAs, 7SL, cytoplasmic	0	1	106479291	RN7SL190P
850	RNAs, 7SL, cytoplasmic	0	1	106479292	RN7SL191P
850	RNAs, 7SL, cytoplasmic	0	1	106479293	RN7SL196P
850	RNAs, 7SL, cytoplasmic	0	1	106479294	RN7SL198P
850	RNAs, 7SL, cytoplasmic	0	1	106479295	RN7SL202P
850	RNAs, 7SL, cytoplasmic	0	1	106479296	RN7SL203P
850	RNAs, 7SL, cytoplasmic	0	1	106479297	RN7SL205P
850	RNAs, 7SL, cytoplasmic	0	1	106479298	RN7SL210P
850	RNAs, 7SL, cytoplasmic	0	1	106479299	RN7SL211P
850	RNAs, 7SL, cytoplasmic	0	1	106479300	RN7SL214P
850	RNAs, 7SL, cytoplasmic	0	1	106479301	RN7SL217P
850	RNAs, 7SL, cytoplasmic	0	1	106479302	RN7SL219P
850	RNAs, 7SL, cytoplasmic	0	1	106479303	RN7SL220P
850	RNAs, 7SL, cytoplasmic	0	1	106479304	RN7SL225P
850	RNAs, 7SL, cytoplasmic	0	1	106479305	RN7SL229P
850	RNAs, 7SL, cytoplasmic	0	1	106479306	RN7SL230P
850	RNAs, 7SL, cytoplasmic	0	1	106479307	RN7SL234P
850	RNAs, 7SL, cytoplasmic	0	1	106479308	RN7SL237P
850	RNAs, 7SL, cytoplasmic	0	1	106479309	RN7SL239P
850	RNAs, 7SL, cytoplasmic	0	1	106479310	RN7SL240P
850	RNAs, 7SL, cytoplasmic	0	1	106479311	RN7SL244P
850	RNAs, 7SL, cytoplasmic	0	1	106479312	RN7SL248P
850	RNAs, 7SL, cytoplasmic	0	1	106479313	RN7SL250P
850	RNAs, 7SL, cytoplasmic	0	1	106479314	RN7SL253P
850	RNAs, 7SL, cytoplasmic	0	1	106479315	RN7SL255P
850	RNAs, 7SL, cytoplasmic	0	1	106479316	RN7SL261P
850	RNAs, 7SL, cytoplasmic	0	1	106479317	RN7SL262P
850	RNAs, 7SL, cytoplasmic	0	1	106479318	RN7SL265P
850	RNAs, 7SL, cytoplasmic	0	1	106479319	RN7SL268P
850	RNAs, 7SL, cytoplasmic	0	1	106479320	RN7SL269P
850	RNAs, 7SL, cytoplasmic	0	1	106479321	RN7SL271P
850	RNAs, 7SL, cytoplasmic	0	1	106479322	RN7SL274P
850	RNAs, 7SL, cytoplasmic	0	1	106479323	RN7SL277P
850	RNAs, 7SL, cytoplasmic	0	1	106479324	RN7SL278P
850	RNAs, 7SL, cytoplasmic	0	1	106479325	RN7SL283P
850	RNAs, 7SL, cytoplasmic	0	1	106479326	RN7SL285P
850	RNAs, 7SL, cytoplasmic	0	1	106479327	RN7SL286P
850	RNAs, 7SL, cytoplasmic	0	1	106479328	RN7SL291P
850	RNAs, 7SL, cytoplasmic	0	1	106479329	RN7SL294P
850	RNAs, 7SL, cytoplasmic	0	1	106479330	RN7SL297P
850	RNAs, 7SL, cytoplasmic	0	1	106479331	RN7SL299P
850	RNAs, 7SL, cytoplasmic	0	1	106479332	RN7SL302P
850	RNAs, 7SL, cytoplasmic	0	1	106479333	RN7SL304P
850	RNAs, 7SL, cytoplasmic	0	1	106479334	RN7SL305P
850	RNAs, 7SL, cytoplasmic	0	1	106479335	RN7SL308P
850	RNAs, 7SL, cytoplasmic	0	1	106479336	RN7SL310P
850	RNAs, 7SL, cytoplasmic	0	1	106479337	RN7SL316P
850	RNAs, 7SL, cytoplasmic	0	1	106479338	RN7SL317P
850	RNAs, 7SL, cytoplasmic	0	1	106479339	RN7SL319P
850	RNAs, 7SL, cytoplasmic	0	1	106479340	RN7SL322P
850	RNAs, 7SL, cytoplasmic	0	1	106479341	RN7SL323P
850	RNAs, 7SL, cytoplasmic	0	1	106479342	RN7SL326P
850	RNAs, 7SL, cytoplasmic	0	1	106479343	RN7SL329P
850	RNAs, 7SL, cytoplasmic	0	1	106479344	RN7SL331P
850	RNAs, 7SL, cytoplasmic	0	1	106479345	RN7SL332P
850	RNAs, 7SL, cytoplasmic	0	1	106479346	RN7SL336P
850	RNAs, 7SL, cytoplasmic	0	1	106479347	RN7SL338P
850	RNAs, 7SL, cytoplasmic	0	1	106479348	RN7SL339P
850	RNAs, 7SL, cytoplasmic	0	1	106479349	RN7SL342P
850	RNAs, 7SL, cytoplasmic	0	1	106479350	RN7SL346P
850	RNAs, 7SL, cytoplasmic	0	1	106479351	RN7SL351P
850	RNAs, 7SL, cytoplasmic	0	1	106479352	RN7SL352P
850	RNAs, 7SL, cytoplasmic	0	1	106479353	RN7SL356P
850	RNAs, 7SL, cytoplasmic	0	1	106479354	RN7SL359P
850	RNAs, 7SL, cytoplasmic	0	1	106479355	RN7SL361P
850	RNAs, 7SL, cytoplasmic	0	1	106479356	RN7SL364P
850	RNAs, 7SL, cytoplasmic	0	1	106479357	RN7SL368P
850	RNAs, 7SL, cytoplasmic	0	1	106479358	RN7SL372P
850	RNAs, 7SL, cytoplasmic	0	1	106479359	RN7SL375P
850	RNAs, 7SL, cytoplasmic	0	1	106479360	RN7SL377P
850	RNAs, 7SL, cytoplasmic	0	1	106479361	RN7SL380P
850	RNAs, 7SL, cytoplasmic	0	1	106479362	RN7SL381P
850	RNAs, 7SL, cytoplasmic	0	1	106479363	RN7SL383P
850	RNAs, 7SL, cytoplasmic	0	1	106479364	RN7SL386P
850	RNAs, 7SL, cytoplasmic	0	1	106479365	RN7SL388P
850	RNAs, 7SL, cytoplasmic	0	1	106479366	RN7SL390P
850	RNAs, 7SL, cytoplasmic	0	1	106479367	RN7SL394P
850	RNAs, 7SL, cytoplasmic	0	1	106479368	RN7SL396P
850	RNAs, 7SL, cytoplasmic	0	1	106479369	RN7SL397P
850	RNAs, 7SL, cytoplasmic	0	1	106479370	RN7SL399P
850	RNAs, 7SL, cytoplasmic	0	1	106479371	RN7SL402P
850	RNAs, 7SL, cytoplasmic	0	1	106479372	RN7SL404P
850	RNAs, 7SL, cytoplasmic	0	1	106479373	RN7SL405P
850	RNAs, 7SL, cytoplasmic	0	1	106479374	RN7SL413P
850	RNAs, 7SL, cytoplasmic	0	1	106479375	RN7SL415P
850	RNAs, 7SL, cytoplasmic	0	1	106479376	RN7SL419P
850	RNAs, 7SL, cytoplasmic	0	1	106479377	RN7SL420P
850	RNAs, 7SL, cytoplasmic	0	1	106479378	RN7SL423P
850	RNAs, 7SL, cytoplasmic	0	1	106479379	RN7SL428P
850	RNAs, 7SL, cytoplasmic	0	1	106479380	RN7SL429P
850	RNAs, 7SL, cytoplasmic	0	1	106479381	RN7SL435P
850	RNAs, 7SL, cytoplasmic	0	1	106479382	RN7SL438P
850	RNAs, 7SL, cytoplasmic	0	1	106479383	RN7SL441P
850	RNAs, 7SL, cytoplasmic	0	1	106479384	RN7SL444P
850	RNAs, 7SL, cytoplasmic	0	1	106479385	RN7SL446P
850	RNAs, 7SL, cytoplasmic	0	1	106479386	RN7SL447P
850	RNAs, 7SL, cytoplasmic	0	1	106479387	RN7SL452P
850	RNAs, 7SL, cytoplasmic	0	1	106479388	RN7SL454P
850	RNAs, 7SL, cytoplasmic	0	1	106479389	RN7SL455P
850	RNAs, 7SL, cytoplasmic	0	1	106479390	RN7SL459P
850	RNAs, 7SL, cytoplasmic	0	1	106479391	RN7SL462P
850	RNAs, 7SL, cytoplasmic	0	1	106479392	RN7SL465P
850	RNAs, 7SL, cytoplasmic	0	1	106479393	RN7SL466P
850	RNAs, 7SL, cytoplasmic	0	1	106479394	RN7SL470P
850	RNAs, 7SL, cytoplasmic	0	1	106479395	RN7SL472P
850	RNAs, 7SL, cytoplasmic	0	1	106479396	RN7SL473P
850	RNAs, 7SL, cytoplasmic	0	1	106479397	RN7SL477P
850	RNAs, 7SL, cytoplasmic	0	1	106479398	RN7SL479P
850	RNAs, 7SL, cytoplasmic	0	1	106479399	RN7SL483P
850	RNAs, 7SL, cytoplasmic	0	1	106479400	RN7SL484P
850	RNAs, 7SL, cytoplasmic	0	1	106479401	RN7SL488P
850	RNAs, 7SL, cytoplasmic	0	1	106479402	RN7SL492P
850	RNAs, 7SL, cytoplasmic	0	1	106479403	RN7SL493P
850	RNAs, 7SL, cytoplasmic	0	1	106479404	RN7SL495P
850	RNAs, 7SL, cytoplasmic	0	1	106479405	RN7SL498P
850	RNAs, 7SL, cytoplasmic	0	1	106479406	RN7SL500P
850	RNAs, 7SL, cytoplasmic	0	1	106479407	RN7SL502P
850	RNAs, 7SL, cytoplasmic	0	1	106479408	RN7SL507P
850	RNAs, 7SL, cytoplasmic	0	1	106479409	RN7SL509P
850	RNAs, 7SL, cytoplasmic	0	1	106479410	RN7SL510P
850	RNAs, 7SL, cytoplasmic	0	1	106479411	RN7SL516P
850	RNAs, 7SL, cytoplasmic	0	1	106479412	RN7SL519P
850	RNAs, 7SL, cytoplasmic	0	1	106479413	RN7SL521P
850	RNAs, 7SL, cytoplasmic	0	1	106479414	RN7SL523P
850	RNAs, 7SL, cytoplasmic	0	1	106479415	RN7SL526P
850	RNAs, 7SL, cytoplasmic	0	1	106479416	RN7SL531P
850	RNAs, 7SL, cytoplasmic	0	1	106479417	RN7SL535P
850	RNAs, 7SL, cytoplasmic	0	1	106479418	RN7SL539P
850	RNAs, 7SL, cytoplasmic	0	1	106479419	RN7SL542P
850	RNAs, 7SL, cytoplasmic	0	1	106479420	RN7SL546P
850	RNAs, 7SL, cytoplasmic	0	1	106479421	RN7SL547P
850	RNAs, 7SL, cytoplasmic	0	1	106479422	RN7SL551P
850	RNAs, 7SL, cytoplasmic	0	1	106479423	RN7SL554P
850	RNAs, 7SL, cytoplasmic	0	1	106479424	RN7SL555P
850	RNAs, 7SL, cytoplasmic	0	1	106479425	RN7SL557P
850	RNAs, 7SL, cytoplasmic	0	1	106479426	RN7SL560P
850	RNAs, 7SL, cytoplasmic	0	1	106479427	RN7SL563P
850	RNAs, 7SL, cytoplasmic	0	1	106479428	RN7SL564P
850	RNAs, 7SL, cytoplasmic	0	1	106479429	RN7SL568P
850	RNAs, 7SL, cytoplasmic	0	1	106479430	RN7SL570P
850	RNAs, 7SL, cytoplasmic	0	1	106479431	RN7SL571P
850	RNAs, 7SL, cytoplasmic	0	1	106479432	RN7SL575P
850	RNAs, 7SL, cytoplasmic	0	1	106479433	RN7SL578P
850	RNAs, 7SL, cytoplasmic	0	1	106479434	RN7SL581P
850	RNAs, 7SL, cytoplasmic	0	1	106479435	RN7SL582P
850	RNAs, 7SL, cytoplasmic	0	1	106479436	RN7SL585P
850	RNAs, 7SL, cytoplasmic	0	1	106479437	RN7SL587P
850	RNAs, 7SL, cytoplasmic	0	1	106479438	RN7SL589P
850	RNAs, 7SL, cytoplasmic	0	1	106479439	RN7SL594P
850	RNAs, 7SL, cytoplasmic	0	1	106479440	RN7SL597P
850	RNAs, 7SL, cytoplasmic	0	1	106479441	RN7SL602P
